path,group,before_cumulation,length,plDDT
P15516,Unknotted,{'0_1': 1.0},51,65.58468965517251
P15529,Unknotted,{'0_1': 1.0},392,82.4158414554904
P15531,Unknotted,"{'0_1': 0.85, '3_1': 0.1}",152,97.43785240464379
P15538,Unknotted,"{'0_1': 0.9, '3_1': 0.08}",503,91.10171224439561
P15559,Unknotted,{'0_1': 0.96},274,98.32853412734805
P15586,Unknotted,{'0_1': 0.94},552,89.61534356390283
P15621,Unknotted,{'0_1': 0.97},663,66.30497761194069
P15622,Unknotted,{'0_1': 0.95},560,73.9723184169105
P15692,Unknotted,{'0_1': 0.98},232,78.41140658174062
P15735,Unknotted,{'0_1': 0.98},406,83.25896298562162
P15812,Unknotted,"{'0_1': 0.81, '3_1': 0.13}",388,80.17624837451247
P15813,Unknotted,{'0_1': 0.99},335,90.15838334583646
P15814,Unknotted,{'0_1': 0.97},213,75.05345510835906
P15848,Unknotted,"{'0_1': 0.88, '3_1': 0.07}",533,93.6326143635928
P15863,Unknotted,"{'0_1': 0.63, '3_1': 0.22, '4_1': 0.12}",534,55.51587784308695
P15880,Unknotted,{'0_1': 0.97},293,81.75669241253982
P15882,Unknotted,{'0_1': 0.92},459,86.91753079807138
P15884,Unknotted,"{'0_1': 0.52, '3_1': 0.22, '6_1': 0.11, '4_1': 0.07}",667,51.79983203359351
P15907,Unknotted,{'0_1': 0.95},406,88.80938794153518
P15918,Unknotted,"{'0_1': 0.86, '3_1': 0.14}",1043,81.42128321762101
P15923,Unknotted,"{'0_1': 0.75, '3_1': 0.17}",654,51.695391084945356
P15927,Unknotted,{'0_1': 0.98},270,80.68215189873426
P15941,Unknotted,{'0_1': 0.9},1255,47.80878147847262
P15954,Unknotted,{'0_1': 1.0},63,91.08052837573354
P15976,Unknotted,"{'0_1': 0.88, '3_1': 0.1}",413,59.64508163945331
P16035,Unknotted,{'0_1': 0.96},220,91.52022873900289
P16050,Unknotted,"{'0_1': 0.77, '3_1': 0.2}",662,95.3341195445921
P16066,Unknotted,"{'0_1': 0.87, '3_1': 0.09}",1061,84.62989378207386
P16070,Unknotted,"{'0_1': 0.62, '3_1': 0.28}",742,53.261738751307924
P16083,Unknotted,{'0_1': 0.95},231,98.17440131219253
P16104,Unknotted,{'0_1': 1.0},143,87.32991565135895
P16109,Unknotted,{'0_1': 0.97},830,80.2244644265669
P16118,Unknotted,"{'0_1': 0.87, '3_1': 0.08}",471,92.07472056147755
P16150,Unknotted,"{'0_1': 0.77, '3_1': 0.18}",400,53.31900814736098
P16152,Unknotted,"{'0_1': 0.89, '3_1': 0.07}",277,97.91641049671978
P16157,Unknotted,"{'0_1': 0.79, '3_1': 0.13}",1881,69.75175865875518
P16219,Unknotted,{'0_1': 0.97},412,93.56303381642519
P16220,Unknotted,{'0_1': 0.96},327,62.23766883645224
P16233,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",465,94.78773710482487
P16234,Unknotted,"{'0_1': 0.81, '3_1': 0.11}",1089,73.42480227299048
P16260,Unknotted,"{'0_1': 0.89, '3_1': 0.1}",332,84.68728806907394
P16278,Unknotted,"{'0_1': 0.91, '3_1': 0.07}",677,90.27194986072408
P16284,Unknotted,{'0_1': 0.97},738,80.59658945548885
P16298,Unknotted,{'0_1': 0.97},524,85.84990129995185
P16333,Unknotted,{'0_1': 0.93},377,71.82703212984418
P16383,Unknotted,"{'0_1': 0.88, '4_1': 0.07}",781,73.36153184713478
P16389,Unknotted,{'0_1': 0.97},499,77.70259944958642
P16401,Unknotted,{'0_1': 0.96},226,64.55596093257729
P16402,Unknotted,{'0_1': 0.98},221,63.95611075747932
P16403,Unknotted,{'0_1': 0.97},213,65.03183754993344
P16410,Unknotted,{'0_1': 0.99},223,79.90385416666662
P16415,Unknotted,{'0_1': 0.97},610,73.03439024390237
P16422,Unknotted,{'0_1': 1.0},314,87.50648770491746
P16435,Unknotted,"{'0_1': 0.81, '3_1': 0.1}",677,91.16606554341784
P16442,Unknotted,{'0_1': 0.89},354,89.2820727902948
P16444,Unknotted,{'0_1': 0.97},411,93.36140323584416
P16452,Unknotted,"{'0_1': 0.89, '3_1': 0.06}",691,89.0533370226893
P16455,Unknotted,{'0_1': 0.99},207,86.97288436268052
P16471,Unknotted,"{'0_1': 0.56, '3_1': 0.33, '4_1': 0.08}",622,61.77944387650892
P16473,Unknotted,{'0_1': 0.94},764,73.83449705111416
P16499,Unknotted,{'0_1': 0.96},860,89.75003718003778
P16519,Unknotted,{'0_1': 0.96},638,92.51781785210551
P16520,Unknotted,"{'0_1': 0.86, '3_1': 0.09}",340,97.14198846153838
P16562,Unknotted,{'0_1': 1.0},243,93.20425118234321
P16581,Unknotted,{'0_1': 0.98},610,83.42138613861458
P16591,Unknotted,{'0_1': 0.97},822,88.05709959319044
P16615,Unknotted,"{'0_1': 0.7, '3_1': 0.13, '4_1': 0.09}",1042,85.90915433403805
P16619,Unknotted,{'0_1': 1.0},93,90.11586158192064
P16662,Unknotted,{'0_1': 0.95},529,93.3302241419569
P16671,Unknotted,{'0_1': 0.99},472,94.13775100401624
P16860,Unknotted,{'0_1': 1.0},134,60.627693798449464
P16870,Unknotted,{'0_1': 0.95},476,91.10281784188028
P16871,Unknotted,"{'0_1': 0.91, '3_1': 0.09}",459,68.66687896333066
P16885,Unknotted,"{'0_1': 0.75, '3_1': 0.18}",1265,83.20572800614801
P16930,Unknotted,{'0_1': 0.95},419,98.00822447102111
P16949,Unknotted,{'0_1': 1.0},149,88.33558580858087
P16989,Unknotted,{'0_1': 0.95},372,59.56480225988761
P17014,Unknotted,{'0_1': 0.95},697,70.44611218568687
P17017,Unknotted,{'0_1': 1.0},642,78.2084886363639
P17019,Unknotted,{'0_1': 1.0},499,79.61617742337404
P17020,Unknotted,"{'0_1': 0.86, '3_1': 0.1}",682,68.90663986537017
P17021,Unknotted,{'0_1': 0.99},662,71.98230683918692
P17023,Unknotted,{'0_1': 0.96},458,70.96136882129272
P17024,Unknotted,{'0_1': 1.0},532,73.02778964476406
P17025,Unknotted,{'0_1': 1.0},639,69.95299264421215
P17026,Unknotted,{'0_1': 0.99},224,71.22065600882028
P17027,Unknotted,{'0_1': 0.94},643,71.57300351974948
P17028,Unknotted,{'0_1': 0.96},368,66.69949392712564
P17029,Unknotted,{'0_1': 1.0},563,59.739782706093465
P17030,Unknotted,{'0_1': 0.98},456,78.06830806065456
P17031,Unknotted,{'0_1': 0.94},533,73.291816701559
P17032,Unknotted,{'0_1': 0.95},561,63.47829130434788
P17035,Unknotted,{'0_1': 0.95},718,69.10702850315778
P17036,Unknotted,{'0_1': 0.94},446,64.20883538633801
P17038,Unknotted,{'0_1': 0.98},809,72.5047802364358
P17039,Unknotted,{'0_1': 0.98},623,77.94927544910132
P17040,Unknotted,"{'0_1': 0.84, '3_1': 0.12}",1043,55.48358536289783
P17041,Unknotted,{'0_1': 0.99},273,78.4520423183073
P17050,Unknotted,{'0_1': 0.96},411,96.27205387205325
P17066,Unknotted,"{'0_1': 0.91, '3_1': 0.06}",643,88.96186461045461
P17081,Unknotted,"{'0_1': 0.88, '3_1': 0.1}",205,89.60735646687736
P17096,Unknotted,{'0_1': 1.0},107,65.46237163814176
P17097,Unknotted,{'0_1': 0.95},686,68.27290429042871
P17098,Unknotted,"{'0_1': 0.71, '3_1': 0.27}",575,57.20462702939975
P17152,Unknotted,{'0_1': 1.0},192,78.22912269129273
P17174,Unknotted,"{'0_1': 0.89, '3_1': 0.07}",413,96.43807892321827
P17181,Unknotted,{'0_1': 0.96},557,78.80831957152421
P17213,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",487,92.6663238396627
P17252,Unknotted,"{'0_1': 0.91, '3_1': 0.06}",672,86.71925644353756
P17275,Unknotted,"{'0_1': 0.82, '3_1': 0.15}",347,61.298206650831546
P17301,Unknotted,{'0_1': 0.96},1181,86.0407026610956
P17302,Unknotted,{'0_1': 0.96},382,70.99833058396628
P17342,Unknotted,"{'0_1': 0.87, '3_1': 0.13}",541,85.13253323836707
P17405,Unknotted,"{'0_1': 0.84, '3_1': 0.08}",631,88.39824660862533
P17480,Unknotted,"{'0_1': 0.89, '3_1': 0.1}",764,78.4628894913081
P17481,Unknotted,{'0_1': 0.95},243,65.05298200514167
P17482,Unknotted,"{'0_1': 0.71, '3_1': 0.16, '4_1': 0.12}",250,64.15289180990887
P17483,Unknotted,"{'0_1': 0.75, '3_1': 0.23}",251,68.07404933196327
P17509,Unknotted,"{'0_1': 0.83, '3_1': 0.17}",224,66.54839285714233
P17516,Unknotted,"{'0_1': 0.83, '3_1': 0.11}",323,96.72961656441721
P17535,Unknotted,{'0_1': 0.95},347,63.87148626817449
P17538,Unknotted,{'0_1': 0.98},263,91.97911522633757
P17540,Unknotted,{'0_1': 0.93},419,89.92591372079121
P17542,Unknotted,{'0_1': 0.97},331,62.317646326276595
P17568,Unknotted,{'0_1': 0.97},137,88.93270034843195
P17600,Unknotted,{'0_1': 0.95},705,70.34460654796084
P17612,Unknotted,"{'0_1': 0.7, '3_1': 0.24}",351,95.82370125348226
P17643,Unknotted,{'0_1': 0.95},537,91.34256782039265
P17655,Unknotted,"{'0_1': 0.85, '3_1': 0.11}",700,89.45068476139832
P17658,Unknotted,{'0_1': 0.98},529,74.98341616405284
P17661,Unknotted,{'0_1': 0.97},470,77.83949734042557
P17676,Unknotted,"{'0_1': 0.88, '4_1': 0.06}",345,60.61132861635185
P17677,Unknotted,"{'0_1': 0.9, '3_1': 0.09}",238,55.89571757925069
P17693,Unknotted,{'0_1': 0.99},338,90.98960594795513
P17706,Unknotted,{'0_1': 0.94},415,86.09253302025236
P17707,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",334,93.56721706864572
P17735,Unknotted,"{'0_1': 0.88, '3_1': 0.06}",454,91.79521825396814
P17752,Unknotted,"{'0_1': 0.91, '3_1': 0.06}",444,88.36311074012289
P17787,Unknotted,{'0_1': 0.99},502,80.78158773679017
P17812,Unknotted,"{'0_1': 0.78, '3_1': 0.14}",591,91.51994457471793
P17813,Unknotted,"{'0_1': 0.88, '3_1': 0.11}",658,80.59878231017818
P17844,Unknotted,"{'0_1': 0.89, '3_1': 0.07}",614,76.96860197368419
P17858,Unknotted,"{'0_1': 0.77, '3_1': 0.16}",780,92.79645983565283
P17861,Unknotted,{'0_1': 0.95},261,69.89564204263759
P17900,Unknotted,{'0_1': 0.98},193,88.86538725154233
P17931,Unknotted,"{'0_1': 0.84, '3_1': 0.1}",250,76.11920711974108
P17936,Unknotted,{'0_1': 0.99},291,67.73329113924056
P17947,Unknotted,{'0_1': 1.0},270,65.99687956204396
P17948,Unknotted,"{'0_1': 0.85, '3_1': 0.1}",1338,72.92583994709109
P17980,Unknotted,{'0_1': 0.96},439,80.43228156748917
P17987,Unknotted,{'0_1': 0.96},556,88.23459971577454
P18031,Unknotted,"{'0_1': 0.91, '3_1': 0.07}",435,82.03060933940748
P18054,Unknotted,"{'0_1': 0.85, '3_1': 0.13}",663,94.94204430260932
P18065,Unknotted,{'0_1': 1.0},325,67.23743811881215
P18074,Unknotted,"{'0_1': 0.82, '3_1': 0.09}",760,87.67762457114819
P18075,Unknotted,{'0_1': 0.92},431,76.70694452428876
P18077,Unknotted,"{'0_1': 0.9, '3_1': 0.06}",110,95.98142533936648
P18084,Unknotted,{'0_1': 0.98},799,82.70922149837075
P18085,Unknotted,{'0_1': 0.96},180,85.74206106870243
P18089,Unknotted,"{'0_1': 0.91, '3_1': 0.09}",450,72.78375956903878
P18124,Unknotted,"{'0_1': 0.93, '3_1': 0.06}",248,94.06248785228378
P18206,Unknotted,"{'0_1': 0.74, '3_1': 0.2}",1134,87.11859072022197
P18405,Unknotted,{'0_1': 0.95},259,91.87019258545969
P18428,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",481,90.80431039064595
P18433,Unknotted,"{'0_1': 0.79, '3_1': 0.18}",802,82.56474913766006
P18440,Unknotted,{'0_1': 0.91},290,98.20605186114598
P18505,Unknotted,{'0_1': 1.0},474,78.42137542572654
P18507,Unknotted,{'0_1': 0.98},467,78.50814087457464
P18509,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",176,63.53435568952524
P18510,Unknotted,{'0_1': 0.96},177,87.13192882562244
P18545,Unknotted,{'0_1': 0.98},87,65.92717647058825
P18564,Unknotted,{'0_1': 0.95},788,83.51907070031793
P18577,Unknotted,"{'0_1': 0.83, '3_1': 0.07, '4_1': 0.06}",417,83.44980697384784
P18615,Unknotted,{'0_1': 0.97},380,64.01568136932221
P18621,Unknotted,{'0_1': 0.94},184,91.53235490326892
P18627,Unknotted,"{'0_1': 0.85, '3_1': 0.14}",525,78.25349089118657
P18669,Unknotted,"{'0_1': 0.86, '3_1': 0.13}",254,94.12221073362844
P18754,Unknotted,"{'0_1': 0.92, '3_1': 0.08}",421,93.61957500792856
P18825,Unknotted,{'0_1': 0.91},462,74.65293073840938
P18827,Unknotted,"{'0_1': 0.9, '3_1': 0.1}",310,55.993032427695134
P18846,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",271,66.62301369863003
P18847,Unknotted,{'0_1': 1.0},181,77.05564975677612
P18848,Unknotted,{'0_1': 0.95},351,63.05528106508896
P18850,Unknotted,"{'0_1': 0.92, '3_1': 0.06}",670,56.38332378223508
P18858,Unknotted,"{'0_1': 0.85, '3_1': 0.11}",919,76.87086209305578
P18859,Unknotted,{'0_1': 1.0},108,83.31358108108097
P18887,Unknotted,"{'0_1': 0.83, '3_1': 0.09}",633,70.47970365828644
P19012,Unknotted,"{'0_1': 0.91, '3_1': 0.09}",456,77.14244702467379
P19013,Unknotted,"{'0_1': 0.82, '3_1': 0.15}",520,71.18425558943049
P19021,Unknotted,"{'0_1': 0.77, '3_1': 0.16}",973,71.40181305715691
P19022,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",906,79.17653003131225
P19075,Unknotted,{'0_1': 0.93},237,88.36774917853221
P19086,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",355,93.55423357664225
P19087,Unknotted,{'0_1': 0.96},354,94.09120695775623
P19099,Unknotted,"{'0_1': 0.91, '3_1': 0.06}",503,90.13020202020174
P19105,Unknotted,{'0_1': 0.99},171,84.13702956020227
P19113,Unknotted,"{'0_1': 0.76, '3_1': 0.19}",662,81.03229734921301
P19174,Unknotted,"{'0_1': 0.8, '3_1': 0.1}",1290,83.34171032504801
P19224,Unknotted,{'0_1': 1.0},532,91.84094436652775
P19235,Unknotted,"{'0_1': 0.88, '3_1': 0.08}",508,68.22763584857067
P19237,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",187,78.08491089108914
P19256,Unknotted,{'0_1': 1.0},250,83.661970543423
P19320,Unknotted,{'0_1': 0.98},739,84.47296765119518
P19338,Unknotted,{'0_1': 0.84},710,62.534888517279974
P19367,Unknotted,{'0_1': 0.91},917,94.59214803456966
P19387,Unknotted,{'0_1': 0.95},275,92.13020776874353
P19388,Unknotted,{'0_1': 0.95},210,92.54128190255256
P19397,Unknotted,{'0_1': 0.97},219,93.42060339777339
P19404,Unknotted,{'0_1': 0.97},249,87.47198441558467
P19419,Unknotted,"{'0_1': 0.82, '4_1': 0.11}",428,60.489920961113135
P19429,Unknotted,{'0_1': 1.0},210,78.17109857482158
P19438,Unknotted,{'0_1': 0.99},455,71.6829081632654
P19440,Unknotted,"{'0_1': 0.91, '3_1': 0.08}",569,94.94071213872863
P19447,Unknotted,"{'0_1': 0.89, '3_1': 0.06}",782,76.21426271321529
P19474,Unknotted,{'0_1': 0.98},475,91.02706207259277
P19484,Unknotted,"{'0_1': 0.92, '3_1': 0.08}",476,65.32951430113354
P19525,Unknotted,"{'0_1': 0.87, '3_1': 0.12}",551,77.447032538955
P19526,Unknotted,{'0_1': 0.92},365,88.46001372683575
P19532,Unknotted,"{'0_1': 0.93, '3_1': 0.06}",575,60.59096878612678
P19544,Unknotted,"{'0_1': 0.83, '3_1': 0.14}",449,51.93667920162012
P19622,Unknotted,"{'0_1': 0.89, '3_1': 0.06}",333,62.24121514773223
P19623,Unknotted,{'0_1': 0.91},302,94.68419721871072
P19634,Unknotted,"{'0_1': 0.86, '3_1': 0.08}",815,67.4400733801717
P19652,Unknotted,{'0_1': 0.95},201,91.71516225961494
P19784,Unknotted,{'0_1': 0.93},350,94.70724493301304
P19793,Unknotted,"{'0_1': 0.81, '3_1': 0.13}",462,76.51226441631512
P19801,Unknotted,"{'0_1': 0.79, '3_1': 0.14}",751,95.48156337795446
P19823,Unknotted,"{'0_1': 0.87, '3_1': 0.09}",946,82.57367923271632
P19827,Unknotted,"{'0_1': 0.81, '3_1': 0.15}",911,87.20906175605647
P19835,Unknotted,"{'0_1': 0.89, '3_1': 0.08}",753,82.09468202929526
P19838,Unknotted,"{'0_1': 0.8, '3_1': 0.16}",968,74.49951384199792
P19875,Unknotted,{'0_1': 1.0},107,81.7467717528374
P19876,Unknotted,{'0_1': 0.98},107,82.59142857142861
P19878,Unknotted,{'0_1': 0.96},526,79.01210751665154
P19883,Unknotted,{'0_1': 0.98},344,87.55881278538806
P19957,Unknotted,{'0_1': 1.0},117,71.76906103286368
P19961,Unknotted,"{'0_1': 0.82, '3_1': 0.14}",511,96.71409715407269
P19971,Unknotted,{'0_1': 0.92},482,93.01892632781325
P20020,Unknotted,"{'0_1': 0.76, '3_1': 0.07}",1220,74.43220790196463
P20023,Unknotted,"{'0_1': 0.9, '3_1': 0.07}",1033,75.28572747975652
P20036,Unknotted,{'0_1': 0.98},260,90.64308433734975
P20042,Unknotted,{'0_1': 0.96},333,64.09675836431208
P20061,Unknotted,"{'0_1': 0.66, '3_1': 0.22, '5_1': 0.06}",433,89.34733747044902
P20062,Unknotted,"{'0_1': 0.67, '3_1': 0.24}",427,91.7591651705565
P20073,Unknotted,"{'0_1': 0.87, '3_1': 0.09}",488,77.87807060091596
P20132,Unknotted,"{'0_1': 0.91, '3_1': 0.09}",328,95.78862664473677
P20138,Unknotted,"{'0_1': 0.91, '3_1': 0.07}",364,78.82047466095689
P20142,Unknotted,"{'0_1': 0.9, '3_1': 0.08}",388,88.27533600802451
P20151,Unknotted,{'0_1': 0.94},261,92.5690963257204
P20155,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",84,85.66210200927358
P20160,Unknotted,{'0_1': 0.95},251,90.37593319194065
P20226,Unknotted,"{'0_1': 0.92, '3_1': 0.06}",339,78.47472432024222
P20231,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",275,91.74156598513026
P20248,Unknotted,{'0_1': 0.95},432,74.74787240269256
P20273,Unknotted,{'0_1': 0.97},847,79.31650618572016
P20290,Unknotted,{'0_1': 1.0},206,73.24566645202806
P20292,Unknotted,{'0_1': 0.99},161,89.60768273716943
P20309,Unknotted,"{'0_1': 0.83, '3_1': 0.11}",590,67.39246831364112
P20333,Unknotted,"{'0_1': 0.91, '3_1': 0.07}",461,67.5287384706933
P20336,Unknotted,{'0_1': 1.0},220,84.046753986333
P20337,Unknotted,{'0_1': 0.96},219,84.33348676639817
P20338,Unknotted,{'0_1': 1.0},218,88.0563785046728
P20339,Unknotted,{'0_1': 0.99},215,85.83739313666459
P20340,Unknotted,{'0_1': 1.0},208,85.995534743202
P20366,Unknotted,{'0_1': 1.0},129,67.07737488196398
P20382,Unknotted,{'0_1': 0.96},165,56.80466819221994
P20393,Unknotted,"{'0_1': 0.86, '3_1': 0.09}",614,64.31352840666356
P20396,Unknotted,{'0_1': 0.97},242,60.12457083764226
P20472,Unknotted,{'0_1': 0.98},110,95.35757109004741
P20585,Unknotted,"{'0_1': 0.81, '3_1': 0.15}",1137,79.152050680956
P20591,Unknotted,{'0_1': 0.91},662,83.39586064030182
P20592,Unknotted,{'0_1': 0.9},715,78.0171242849714
P20594,Unknotted,"{'0_1': 0.81, '3_1': 0.12}",1047,83.93686226964086
P20618,Unknotted,{'0_1': 1.0},241,91.63680301399332
P20645,Unknotted,{'0_1': 0.98},277,85.08494258153414
P20648,Unknotted,"{'0_1': 0.81, '3_1': 0.12}",1035,88.79020848938848
P20671,Unknotted,{'0_1': 1.0},130,91.04935613682078
P20674,Unknotted,{'0_1': 0.99},150,88.10961832061045
P20700,Unknotted,{'0_1': 0.96},586,82.6346633684667
P20701,Unknotted,"{'0_1': 0.87, '3_1': 0.08}",1170,82.84343305000517
P20702,Unknotted,{'0_1': 0.94},1163,88.15801355404867
P20711,Unknotted,"{'0_1': 0.85, '3_1': 0.08, '4_1': 0.06}",480,96.9359757383961
P20718,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",246,92.67505208333357
P20719,Unknotted,"{'0_1': 0.9, '3_1': 0.1}",270,64.02726524685391
P20742,Unknotted,"{'0_1': 0.84, '4_1': 0.08}",1482,81.45606123688147
P20749,Unknotted,{'0_1': 0.95},454,73.16687331536419
P20774,Unknotted,{'0_1': 0.99},298,78.56724989535364
P20783,Unknotted,{'0_1': 1.0},257,73.72300824842307
P20794,Unknotted,"{'0_1': 0.88, '3_1': 0.07}",623,62.80298090452298
P20800,Unknotted,{'0_1': 1.0},178,65.32175965665225
P20807,Unknotted,"{'0_1': 0.85, '3_1': 0.11}",821,79.35521699819226
P20809,Unknotted,"{'0_1': 0.9, '3_1': 0.08}",199,83.24209410205415
P20813,Unknotted,{'0_1': 0.94},491,94.28427672955937
P20815,Unknotted,{'0_1': 0.94},502,93.4648087431694
P20823,Unknotted,"{'0_1': 0.81, '3_1': 0.19}",631,58.58252058264706
P20827,Unknotted,{'0_1': 0.95},205,79.85003571428607
P20839,Unknotted,"{'0_1': 0.8, '4_1': 0.08}",514,93.15214837712554
P20848,Unknotted,"{'0_1': 0.88, '3_1': 0.11}",420,82.64427471876854
P20849,Unknotted,"{'0_1': 0.78, '3_1': 0.15}",921,63.07861978361672
P20851,Unknotted,{'0_1': 0.99},252,81.253121212121
P20853,Unknotted,"{'0_1': 0.93, '3_1': 0.06}",494,95.72000000000041
P20916,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",626,81.2443530137825
P20933,Unknotted,{'0_1': 0.99},346,91.66260552571005
P20936,Unknotted,"{'0_1': 0.84, '3_1': 0.1}",1047,78.11711111111104
P20941,Unknotted,{'0_1': 0.97},246,82.9662147177419
P20962,Unknotted,{'0_1': 0.97},102,61.49603726708048
P20963,Unknotted,{'0_1': 1.0},164,61.37999999999973
P21108,Unknotted,{'0_1': 0.95},318,94.21306524415239
P21127,Unknotted,"{'0_1': 0.83, '3_1': 0.07}",795,65.80869371446167
P21128,Unknotted,{'0_1': 0.95},410,85.00318955042508
P21145,Unknotted,{'0_1': 0.98},153,90.26548903878582
P21217,Unknotted,{'0_1': 0.85},361,90.59422058330468
P21246,Unknotted,{'0_1': 1.0},168,75.67778366111915
P21266,Unknotted,{'0_1': 0.97},225,96.62905093833767
P21281,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",511,87.05061728395002
P21283,Unknotted,"{'0_1': 0.79, '3_1': 0.13}",382,91.88202776880827
P21291,Unknotted,{'0_1': 1.0},193,72.37753481894178
P21333,Unknotted,"{'0_1': 0.7, '3_1': 0.11, '5_1': 0.09, '5_2': 0.06}",2647,77.38438050410032
P21397,Unknotted,"{'0_1': 0.89, '3_1': 0.07}",527,96.9742401902494
P21399,Unknotted,"{'0_1': 0.72, '3_1': 0.2}",889,94.702954152249
P21439,Unknotted,"{'0_1': 0.83, '3_1': 0.13}",1286,83.48983764281417
P21452,Unknotted,"{'0_1': 0.91, '3_1': 0.08}",398,79.63182050463084
P21453,Unknotted,{'0_1': 0.99},382,81.66777777777793
P21462,Unknotted,{'0_1': 0.99},350,84.54879660391315
P21506,Unknotted,{'0_1': 0.93},573,62.143339764201414
P21549,Unknotted,"{'0_1': 0.85, '3_1': 0.08}",392,98.27362314049563
P21554,Unknotted,{'0_1': 0.9},472,71.65977903530089
P21579,Unknotted,{'0_1': 0.98},422,81.13544394618847
P21580,Unknotted,"{'0_1': 0.92, '3_1': 0.07}",790,75.63194386860157
P21583,Unknotted,{'0_1': 0.98},273,72.42966820276503
P21589,Unknotted,{'0_1': 0.98},574,92.41957418198183
P21673,Unknotted,{'0_1': 0.99},171,96.49593617021253
P21695,Unknotted,"{'0_1': 0.88, '3_1': 0.09}",349,96.14950987841982
P21709,Unknotted,{'0_1': 0.92},976,80.64237417654822
P21728,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",446,72.69705831408756
P21730,Unknotted,{'0_1': 0.98},350,85.76769618430507
P21731,Unknotted,{'0_1': 1.0},343,86.39229601517997
P21741,Unknotted,{'0_1': 1.0},143,73.10763786764726
P21754,Unknotted,{'0_1': 0.99},424,77.09703636363602
P21757,Unknotted,{'0_1': 0.95},451,71.98683743560368
P21781,Unknotted,{'0_1': 0.95},194,82.22664126984064
P21796,Unknotted,"{'0_1': 0.84, '3_1': 0.14}",283,93.48743436204535
P21802,Unknotted,{'0_1': 0.95},821,74.05804213135055
P21810,Unknotted,{'0_1': 0.97},368,85.70919877258802
P21815,Unknotted,{'0_1': 0.94},317,50.05546079223972
P21854,Unknotted,{'0_1': 0.95},359,76.28119858156042
P21860,Unknotted,"{'0_1': 0.83, '3_1': 0.08}",1342,72.8253734800225
P21912,Unknotted,{'0_1': 0.99},280,92.26092886270912
P21917,Unknotted,{'0_1': 0.96},419,77.93483912902165
P21918,Unknotted,{'0_1': 0.97},477,69.3471417069243
P21926,Unknotted,"{'0_1': 0.92, '3_1': 0.06}",228,88.11914750420654
P21941,Unknotted,{'0_1': 0.95},496,83.71509965452996
P21953,Unknotted,"{'0_1': 0.87, '3_1': 0.11}",392,90.60876356461729
P21964,Unknotted,{'0_1': 0.98},271,93.99360663507095
P21980,Unknotted,"{'0_1': 0.81, '3_1': 0.14}",687,92.78304395806525
P22001,Unknotted,"{'0_1': 0.83, '3_1': 0.13}",575,73.0679964420717
P22003,Unknotted,{'0_1': 0.95},454,75.12919868276556
P22004,Unknotted,{'0_1': 0.96},513,70.31756642662027
P22033,Unknotted,"{'0_1': 0.82, '3_1': 0.13}",750,92.74911986301382
P22059,Unknotted,"{'0_1': 0.8, '3_1': 0.12}",807,77.5378873687558
P22061,Unknotted,{'0_1': 0.95},227,96.19917245370407
P22079,Unknotted,{'0_1': 0.94},712,92.35253316822897
P22083,Unknotted,"{'0_1': 0.78, '3_1': 0.19}",530,74.18034819938032
P22087,Unknotted,"{'0_1': 0.9, '3_1': 0.06}",321,78.85638807223819
P22090,Unknotted,{'0_1': 0.98},263,95.33772420443626
